----- RESPONSE DELIMITER -----
ID: Spain_411
----- RESPONSE DELIMITER -----
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The DPA ruled that processing of political opinion data for election agent identification cards was lawful. Processing was based on legal obligation under Election Law and public task. The complainant had consented and his political views were already public. Transparency requirements were met through legal basis and notification when photo was requested.
Answer 76: NOT_DISCUSSED
Answer 77: NONE_VIOLATED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_94
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection Authority
Answer 3: NO
Answer 4: 2023
Answer 5: 12
Answer 6: 2
Answer 7: National Police Commissioner
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: STATE
Answer 11: CONTROLLER
Answer 12: OTHER_PUBLIC_ADMIN
Answer 13: NOT_APPLICABLE
Answer 14: RECRUITMENT_AND_HR;BACKGROUND_CHECKS
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: BREACHED
Answer 28: NOT_DISCUSSED
Answer 29: EMPLOYEES
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The DPA found that processing could be based on public interest under Article 6(1)(e) for background checks of emergency guards, but found violations of fairness and transparency obligations regarding proper information to the data subject.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The National Police Commissioner conducted background checks on emergency guard applicants by accessing police case files without proper transparency. While the DPA found public interest justification for the checks, it ruled violations of fairness and transparency obligations under Articles 5(1)(a) and 5(2) for failing to adequately inform applicants about the processing.
Answer 76: NOT_DISCUSSED
Answer 77: 5
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_95
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection Agency
Answer 3: NO
Answer 4: 2023
Answer 5: 7
Answer 6: 1
Answer 7: eCommerce 2020 ApS
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: FINANCIAL
Answer 13: NOT_APPLICABLE
Answer 14: CREDIT_SCORING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: INVALID
Answer 36: The controller claimed legitimate interests under Article 6(1)(f) but the DPA found this invalid because the processing lacked transparency and proper authorization for credit reporting registration.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: BREACHED
Answer 44: NOT_DISCUSSED
Answer 45: NOT_DISCUSSED
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: YES
Answer 54: 7500000
Answer 55: ISK
Answer 56: YES
Answer 57: 10525067
Answer 58: DKK
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: eCommerce 2020 ApS sent information about loan defaults to Creditinfo Lánstrausti hf. without proper authorization in loan terms and below minimum amount thresholds. The DPA found violations of GDPR principles including lawfulness, fairness, transparency and invalid legitimate interests basis. The fine was set at ISK 7.5 million considering the burdensome nature of credit reporting and the company's financial situation.
Answer 76: The DPA discussed Article 83(2) factors including nature/gravity/duration as aggravating, technical/organizational measures as aggravating, categories of personal data as aggravating, and profit motive as aggravating. Actions to mitigate damage were considered mitigating. The company's financial decline was also considered in fine determination.
Answer 77: 5;6
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_96
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Norwegian Data Protection Authority
Answer 3: NO
Answer 4: 2023
Answer 5: 12
Answer 6: 1
Answer 7: City of Reykjavík
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: MUNICIPAL
Answer 11: CONTROLLER
Answer 12: OTHER_PUBLIC_ADMIN
Answer 13: NOT_APPLICABLE
Answer 14: RECRUITMENT_AND_HR
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NO
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The City of Reykjavík failed to locate all requested personal data from a complainant's work permit applications spanning 1998-2023, including sensitive health information. While the DPA found the access request was properly handled for existing data, the loss of sensitive personal data constituted a security breach under Article 32 GDPR. The DPA concluded the city failed to implement adequate technical and organizational measures to ensure data security.
Answer 76: NOT_DISCUSSED
Answer 77: 32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_97
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection Agency
Answer 3: NO
Answer 4: 2024
Answer 5: 10
Answer 6: 1
Answer 7: Vátryggingafélag Íslands hf.
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: FINANCIAL
Answer 13: NOT_APPLICABLE
Answer 14: MARKETING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_BREACHED
Answer 22: NOT_BREACHED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: VALID
Answer 36: VÍS claimed legitimate interests under Article 6(1)(f) for sending service surveys. The DPA found the processing lawful as VÍS had legitimate interests in improving service quality, the complainant was a customer, and the processing was transparent with objection rights provided.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_BREACHED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: MITIGATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: MITIGATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: MITIGATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: VÍS processed a customer's phone number and email to send a service survey after an anonymous call. The DPA found processing lawful under legitimate interests as the complainant was a customer, processing was transparent with privacy policy reference, and objection rights were provided. The effect on the complainant was deemed extremely limited.
Answer 76: The DPA considered the nature of data (general personal information) as mitigating, the limited effect on complainant as mitigating, and transparency measures as mitigating. No other Article 83(2) factors were discussed.
Answer 77: NONE_VIOLATED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_98
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Data Protection Authority
Answer 3: NO
Answer 4: 2025
Answer 5: 2
Answer 6: 1
Answer 7: Capital Region Health Service
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: MUNICIPAL
Answer 11: CONTROLLER
Answer 12: HEALTH
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: NO
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: PATIENTS
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was necessary for public interest in healthcare safety; DPA found violations as ministerial permission and DPA confirmation required by national law were not obtained for most agreements.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 5000000
Answer 55: ISK
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: MITIGATING
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: MITIGATING
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Icelandic DPA conducted an ex officio investigation into the Capital Region Health Service's joint medical record system. The health service failed to obtain required ministerial permission and DPA confirmation for merging systems with 11 parties, violating data protection laws. Processing involved health data of approximately 195,000 individuals over several years. The DPA imposed a 5 million ISK fine considering the serious nature, duration, and sensitivity of data, while acknowledging remedial actions taken.
Answer 76: The DPA discussed Article 83(2) factors: nature/gravity/duration and sensitive data were aggravating; cooperation and mitigation actions were mitigating; intentional character was aggravating. Other factors were not discussed.
Answer 77: 5;6;9
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_99
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection Authority
Answer 3: NO
Answer 4: 2023
Answer 5: 1
Answer 6: 1
Answer 7: Google LLC
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: INVALID
Answer 36: The controller claimed legitimate interests under Article 6(1)(f) but the DPA found the complainant's privacy interests outweighed Google's financial interests and public information access interests.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: YES
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: YES
Answer 48: YES
Answer 49: NO
Answer 50: YES
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Icelandic DPA ruled on a right to be forgotten complaint against Google LLC regarding search results linking to articles about the complainant. The DPA found the complainant's privacy interests outweighed Google's legitimate interests and public information access rights, ordering removal of specific URLs from search results for the complainant's name.
Answer 76: NOT_DISCUSSED
Answer 77: 17
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_100
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection
Answer 3: NO
Answer 4: 2023
Answer 5: 12
Answer 6: 1
Answer 7: Police in the capital area
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: MUNICIPAL
Answer 11: CONTROLLER
Answer 12: OTHER_PUBLIC_ADMIN
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NOT_DISCUSSED
Answer 57: NOT_APPLICABLE
Answer 58: NOT_APPLICABLE
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Icelandic Data Protection Authority ruled on a complaint regarding the Police in the capital area's retention of personal information after an investigation was cancelled. The Authority found that personal information unrelated to the investigation was deleted without undue delay (within 2.5 months) and that processing delays were justified due to summer vacation and staff illness. The Police's actions were found to be in compliance with Act no. 75/2019 on processing of personal information for law enforcement purposes.
Answer 76: NOT_DISCUSSED
Answer 77: NONE_VIOLATED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_101
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection
Answer 3: NO
Answer 4: 2023
Answer 5: 12
Answer 6: 1
Answer 7: Íslandspóst
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: postal;logistics
Answer 14: EMPLOYEE_MONITORING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: BREACHED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: EMPLOYEES
Answer 30: INVALID
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: VALID
Answer 36: Controller claimed consent but DPA found consent invalid due to power imbalance. DPA found legitimate interests valid for original tachograph purpose but not for secondary purpose of performance evaluation and dismissal.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: BREACHED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Íslandspóst used tachograph data from an employee's vehicle for performance evaluation and dismissal, which exceeded the originally stated purpose of improving driving style and road safety. The DPA found the processing unlawful due to purpose limitation violation and lack of transparency about the secondary purpose. No consent was valid due to employer-employee power imbalance, though legitimate interests could justify the original monitoring purpose.
Answer 76: NOT_DISCUSSED
Answer 77: 5;6
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Iceland_102
----- RESPONSE DELIMITER -----
Answer 1: IS
Answer 2: Personal Protection Agency
Answer 3: NO
Answer 4: 2024
Answer 5: 1
Answer 6: 1
Answer 7: City of Reykjavík
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: MUNICIPAL
Answer 11: CONTROLLER
Answer 12: OTHER_PUBLIC_ADMIN
Answer 13: NOT_APPLICABLE
Answer 14: RECRUITMENT_AND_HR
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_BREACHED
Answer 22: NOT_BREACHED
Answer 23: NOT_BREACHED
Answer 24: NOT_BREACHED
Answer 25: NOT_BREACHED
Answer 26: NOT_BREACHED
Answer 27: NOT_BREACHED
Answer 28: YES
Answer 29: EMPLOYEES
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: VALID
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: VALID
Answer 36: The controller relied on legal obligation (Art 6(1)(c)) for work permit assessment and legitimate interests (Art 6(1)(f)) for sharing data in litigation. The DPA found both bases valid, noting the city's legitimate interest in defending legal claims outweighed complainant's rights.
